頻道,日期,影片ID,標題,影片長度,觀看人數,網址
ctitv,20190216,QjpzFPLA4HE,語言天份！　韓國瑜會面韓國人大秀韓文,84,29168,https://youtu.be/QjpzFPLA4HE
ctitv,20190216,hOQt6d0Oi5Y,柯盧會登場！　齊喊「花博不分藍綠白」,115,19845,https://youtu.be/hOQt6d0Oi5Y
ctitv,20190216,a8sN6c53Nj4,韓國瑜趕場來不及...　韓冰2度驚喜現身發紅包,61,91177,https://youtu.be/a8sN6c53Nj4
ctitv,20190216,6gbrM4soCcs,神明對聯「惟以一人治天下」　要韓選總統？,101,33619,https://youtu.be/6gbrM4soCcs
ctitv,20190216,nD0uwV82KFE,中山北貴婦精品街慘淡　光100米有4店面招租,86,11592,https://youtu.be/nD0uwV82KFE
ctitv,20190216,jXz4Fs5u7_I,草莓不當甜點！　亂入做鹹食變身香腸、熱狗,107,823,https://youtu.be/jXz4Fs5u7_I
ctitv,20190216,V7PNHd8lAUo,"「私刑正義非正義」 2鄉民毆打辣椒爸遭罰2千",69,1521,https://youtu.be/V7PNHd8lAUo
ctitv,20190216,S5tOc3Gs3-4,台北燈節熱鬧點燈！　開幕主燈「百變豬寶」超吸睛,94,4544,https://youtu.be/S5tOc3Gs3-4
ctitv,20190216,f4e3P908Rz8,「韓流推手」強強滾、林佳新　週日台南站台,94,129046,https://youtu.be/f4e3P908Rz8
ctitv,20190216,5EjiL4ecWFw,衝補選拚了！謝龍介將合體3巨頭煎虱目魚,112,70506,https://youtu.be/5EjiL4ecWFw
ctitv,20190216,sDVE2p3u7eU,蔡、蘇聯攻！　韓引「牡丹說」嗆：沒回答問題,101,32811,https://youtu.be/sDVE2p3u7eU
ctitv,20190216,yisHA0-vel8,關帝廟正義之氣　韓國瑜：要宣揚忠義精神,90,26438,https://youtu.be/yisHA0-vel8
ctitv,20190216,ZLyaVAwOVTs,千人排隊等領市長紅包　韓國瑜體力吃不消,111,40426,https://youtu.be/ZLyaVAwOVTs
ctitv,20190216,IABoBl_Z2dk,"「不跪下就殺妳」 8旬嬤遭毆頭縫6針腿骨斷裂",102,2329,https://youtu.be/IABoBl_Z2dk
ctitv,20190216,eKzbO-1DQeM,惡！陌生男逼8旬嬤下跪　毒打頭破斷腿縫6針,93,880,https://youtu.be/eKzbO-1DQeM
ctitv,20190216,ool9zv9HWxw,上海台辦主任李文輝來訪　遭陸委會「圈」在台北,98,40587,https://youtu.be/ool9zv9HWxw
ctitv,20190216,iM37opdkNkc,制服控又戀童！　曾一個月強拉偷摸「4女童」,73,421,https://youtu.be/iM37opdkNkc
ctitv,20190216,o7fgQRcdtdI,瘋狂！　鹿港2千份「晃晃豬」提燈半小時搶光,88,4072,https://youtu.be/o7fgQRcdtdI
ctitv,20190216,Jgi7h9ZjDkY,「流浪地球」特效團！2千人磨一劍　時刻怕破產,92,9798,https://youtu.be/Jgi7h9ZjDkY
ctitv,20190216,kedS9WCDf9I,韓粉攤商挺韓國瑜！　文創小物「免費送」,89,48986,https://youtu.be/kedS9WCDf9I
ctitv,20190216,Hnrhea4Puxc,韓國瑜若選總統　網友推薦她選高雄市長,73,22130,https://youtu.be/Hnrhea4Puxc
ctitv,20190216,nHVh6Ji6_go,玉蘭茶園櫻花盛開　白冰冰偕姊妹淘賞櫻拚觀光,80,3013,https://youtu.be/nHVh6Ji6_go
ctitv,20190216,geZGJUSCV7o,好吸睛！青苔牆刮畫創作　基隆打卡新熱點,70,384,https://youtu.be/geZGJUSCV7o
ctitv,20190216,IOv21k_wikk,孫安佐傳將「赴日留學」？　孫鵬姐備好豪宅！,80,3128,https://youtu.be/IOv21k_wikk
ctitv,20190216,o2Rm9F6oDzM,偷遍全台彩券行！　北市刑大逮刮刮樂大盜,81,255,https://youtu.be/o2Rm9F6oDzM
ctitv,20190216,DE4ahQMlQfA,叔半夜不睡持鐮鋸揮舞　嚇壞姪一家5口,63,133,https://youtu.be/DE4ahQMlQfA
ctitv,20190216,CnNdUgUnrAs,櫻花、風鈴木盛開！　夢幻「粉紅」爆發美翻,105,1971,https://youtu.be/CnNdUgUnrAs
ctitv,20190216,7lYbUaJJcXU,禿子燕子漢子合體倒數！　挺謝龍介立委補選,104,8107,https://youtu.be/7lYbUaJJcXU
ctitv,20190216,x8sPxPh1Iyw,「延禧」抄它的！　江西婺源6666尾紅鯉拼福字,88,963,https://youtu.be/x8sPxPh1Iyw
ctitv,20190216,Tt6O40DzZsM,燈會入口掛白燈籠　民眾：像喪家牌坊,69,5693,https://youtu.be/Tt6O40DzZsM
ctitv,20190216,5Km-EjWFdtg,南投八重櫻開了！　「櫻花大道」粉嫩花朵大爆發,69,2293,https://youtu.be/5Km-EjWFdtg
ctitv,20190216,FDEYkD7aEHM,結婚遇大雪！　新娘裹大紅被子　臭臉出嫁,96,3310,https://youtu.be/FDEYkD7aEHM
ctitv,20190216,3PC8FWQWV5U,陽明山花季開跑　網美照「與花自拍」有撇步,81,748,https://youtu.be/3PC8FWQWV5U
ctitv,20190216,ONCDrlGV1Iw,周杰倫兒女正面照首曝　100%神複製五官,96,2024,https://youtu.be/ONCDrlGV1Iw
ctitv,20190216,Sre69YjaOuE,10年情爆婚變？　趙薇情人節PO「玫瑰花」引聯想,75,1728,https://youtu.be/Sre69YjaOuE
ctitv,20190216,zlWoHCJE1zE,夜宿第三站：彌陀漁村　韓國瑜18日住一晚,109,183825,https://youtu.be/zlWoHCJE1zE
ctitv,20190216,e5iAZilgnlE,猛搖鋼索「造浪」致橋斷　6人驚險吊半空,74,3632,https://youtu.be/e5iAZilgnlE
ctitv,20190216,APizGjkLd7k,台北燈節為期9天　4大燈區預計湧4百萬人,76,2659,https://youtu.be/APizGjkLd7k
ctitv,20190216,ueUo8eKo3U0,全台蛋荒又有毒蛋！　蛋農喊冤：複檢沒事,101,3254,https://youtu.be/ueUo8eKo3U0
ctitv,20190216,5IfRDhpxCJw,最狂玩法！刮刮樂中多少錢　這樣刮一秒揭曉,89,1153,https://youtu.be/5IfRDhpxCJw
ctitv,20190216,W17d1bxgV5A,傻眼！　吃迴轉壽司不給錢？　「藏盤」丟草叢,61,1790,https://youtu.be/W17d1bxgV5A
ctitv,20190216,086FCnbxiJA,韓粉攤商跟著禿子走！　「韓小物」不斷更新,72,25674,https://youtu.be/086FCnbxiJA
ctitv,20190216,2fdXuxQHRRM,PK韓國瑜2020試水溫？！　柯文哲赴台中演講,83,7305,https://youtu.be/2fdXuxQHRRM
ctitv,20190216,UnX6CMlTQUE,韓國瑜成2020假想敵　蔡、蘇、邁組「打韓部隊」？,107,8236,https://youtu.be/UnX6CMlTQUE
ctitv,20190216,1ud3elnVpmM,神明送對聯勉勵韓國瑜　與「雍正」養心殿題字相同！,110,105047,https://youtu.be/1ud3elnVpmM
ctitv,20190216,c0Chs59RYi8,危！左側沒輪胎「硬開」　人跌車外「暴衝式」倒車,70,710,https://youtu.be/c0Chs59RYi8
ctitv,20190216,Tko3FOh_L0Q,制服控尾隨女童　「強拉性騷」未果遭逮,85,739,https://youtu.be/Tko3FOh_L0Q
ctitv,20190216,-fJy7scgNO4,小六轉學生淪人肉沙包　遭打肚、撞牆引發腦震盪,112,3324,https://youtu.be/-fJy7scgNO4
ctitv,20190216,WnaUDPhXgEQ,這我家讓我進去！　醉漢闖宅「狂戳」鑰匙孔,70,982,https://youtu.be/WnaUDPhXgEQ
ctitv,20190216,JpRxucfEOhM,小貨車打滑墜蚵田　國軍+岸巡13壯漢抬車救,84,918,https://youtu.be/JpRxucfEOhM
ctitv,20190216,0VMvDbbGGvo,扯！休旅車左側沒輪胎傾斜硬開　宛如移動「風火輪」,55,299,https://youtu.be/0VMvDbbGGvo
ctitv,20190216,BTxCmDtw9Oo,桃機「米格魯」檢疫犬不夠用　「拉布拉多」警犬加入,70,432,https://youtu.be/BTxCmDtw9Oo
ctitv,20190216,bDBvqgDmvpE,罷工誤判、神隱等5罪狀　何煖軒終將下台？！,98,2390,https://youtu.be/bDBvqgDmvpE
ctitv,20190216,b6AGvyP3L0M,社頭市場陷火海　攤商心急衝火場爆口角,84,1680,https://youtu.be/b6AGvyP3L0M
ctitv,20190216,zPY3dCfDhpo,「攤販經濟」說惹議　柯文哲逛逢甲夜市「噤聲」,71,3848,https://youtu.be/zPY3dCfDhpo
ctitv,20190216,EDVOrnTSIQY,花海！紫南宮風鈴木綻開　如身置日本櫻花季,66,1075,https://youtu.be/EDVOrnTSIQY
ctitv,20190216,QA6vH5xe2QM,資費戰又來？　網路吃到飽　電信業者最低300有找,92,1249,https://youtu.be/QA6vH5xe2QM
ctitv,20190216,aefAtYOQRAU,看好美陸貿易談判　川普：未達協議不撤關稅,90,4164,https://youtu.be/aefAtYOQRAU
ctitv,20190216,Sd1JKjKyuEI,【氣象】東北季風增強　北部、東北部有局部短暫雨,60,388,https://youtu.be/Sd1JKjKyuEI
ctitv,20190216,DDMNWSXcwTY,冬粉肉、牛雜湯　澎湖文康美食一條街,78,1892,https://youtu.be/DDMNWSXcwTY
ctitv,20190216,2peUjG_K0ds,卡「韓」總統路？　議員爆情治單位監控,79,4863,https://youtu.be/2peUjG_K0ds
ctitv,20190216,hh2gdlJo7yU,「行走CD」小巨蛋開唱　林俊傑飆情歌征服歌迷,98,371,https://youtu.be/hh2gdlJo7yU
ctitv,20190216,mJensi04Luc,立院團拜「霜其淋二重唱」！　超糗「大落拍」,103,563,https://youtu.be/mJensi04Luc
ctitv,20190216,M9nFHmrCnGE,籲蘇揆衝出「小確幸」　綠委建議年假固定9天,102,481,https://youtu.be/M9nFHmrCnGE
ctitv,20190216,LrxQhHkDkmk,燈會夜市「炸魷魚」燒燙燙！　攤商喊話：韓冰快來吃,80,56999,https://youtu.be/LrxQhHkDkmk
ctitv,20190216,3vLldKWt_rw,鐵了心蓋美墨長城　川普宣布進入緊急狀態,88,767,https://youtu.be/3vLldKWt_rw
ctitv,20190215,TZ01jv5TY_o,"哥本哈根「燈光節」 璀璨美景耀寒夜",103,2114,https://youtu.be/TZ01jv5TY_o
ctitv,20190215,GwUsMlaOR2Q,高調吹噓農產外銷　漂亮數字再揭密,96,7119,https://youtu.be/GwUsMlaOR2Q
ctitv,20190215,v7P-7TRxfk8,有事蒸發、落幕集體現身！　DPP官員搶收割？,114,9857,https://youtu.be/v7P-7TRxfk8
ctitv,20190215,XPfPbRsnuug,韓國瑜出訪星馬兩國　魚販「文山伯」也隨行？！,74,89646,https://youtu.be/XPfPbRsnuug
ctitv,20190215,loe0YPPLySQ,疑嬰喝奶後未拍背　保母疏失害猝死,75,496,https://youtu.be/loe0YPPLySQ
ctitv,20190215,Xg-_iRUsDqQ,保母放十個月女嬰自行喝奶　躺睡未拍嗝猝死,94,1296,https://youtu.be/Xg-_iRUsDqQ
ctitv,20190215,5k6hUSv9nTY,崩壞禍首？！　華航體系官位爆「酬庸肥貓」多,104,3756,https://youtu.be/5k6hUSv9nTY
ctitv,20190215,VvWTdNoX3h0,柯讚韓國瑜「較溫暖」　王世堅：總算講對一件事,118,23253,https://youtu.be/VvWTdNoX3h0
ctitv,20190215,HjRZx51O8P8,高調吹噓農產外銷　漂亮數字再揭密,96,6251,https://youtu.be/HjRZx51O8P8
ctitv,20190215,6e1iB_qX3AU,韓國瑜力推高雄烏魚子　大讚：不輸魚子醬,79,14621,https://youtu.be/6e1iB_qX3AU
ctitv,20190215,IxHeiM3NPbg,韓總接軌新疆市場　將進駐「台灣名品館」,92,37272,https://youtu.be/IxHeiM3NPbg
ctitv,20190215,05vDm41WBF0,新疆企業跨海來高雄！　只為進口「龍膽石斑」,93,56096,https://youtu.be/05vDm41WBF0
ctitv,20190215,4p6oDcIy6v4,「免費抱抱」胸貼辣妹西門町情人節「獻抱」,94,1579,https://youtu.be/4p6oDcIy6v4
ctitv,20190215,b1ap9ML4EjQ,韓國瑜算命觀光　大爆卦體驗旗津10元求籤,111,29217,https://youtu.be/b1ap9ML4EjQ
ctitv,20190215,hRkj00uAJvc,60年回憶畫句點　4間名店「2月底熄燈」,96,2426,https://youtu.be/hRkj00uAJvc
ctitv,20190215,M7zAoaSTq3M,燈會夜市人潮爆滿　鴨肉油飯攤商疑太累暈倒,75,14820,https://youtu.be/M7zAoaSTq3M
ctitv,20190215,kNQejvvM3Ng,禿子燕子漢子17號台南合體　大秀虱目魚料理,79,20086,https://youtu.be/kNQejvvM3Ng
ctitv,20190215,ooLvK4GdSO0,挺謝龍介「禿子、漢子、燕子將同台」　週日為台南拚經濟,99,53427,https://youtu.be/ooLvK4GdSO0
ctitv,20190215,BgdpGYZ7ZxU,韓國瑜發紅包連4場　韓粉大喊總統好！,97,31966,https://youtu.be/BgdpGYZ7ZxU
ctitv,20190215,HrhA8WdWTs0,韓市長vs.任達華　港高男神合體粉絲瘋狂,100,94113,https://youtu.be/HrhA8WdWTs0
ctitv,20190215,gZMXsdgPxIs,高雄醫療優勢　任達華：講解清楚、天氣好！,109,6428,https://youtu.be/gZMXsdgPxIs
ctitv,20190215,vz98mHA4VU8,批蔡踩我兩腳沒關係！　韓：讓九二共識走下去,110,3128,https://youtu.be/vz98mHA4VU8
ctitv,20190215,3uuBRt83h_Y,媳婦外遇　兒子遭車甩飛　老父親淚崩痛訴,79,400,https://youtu.be/3uuBRt83h_Y
ctitv,20190215,JWAlQcv5ak4,挨批忙當網紅！　兒虐修法　蘇：重要是關心,98,2405,https://youtu.be/JWAlQcv5ak4
ctitv,20190215,zCInpdM4LPc,「垃圾幹嘛丟我家」　兩鄰吵到開打大亂鬥,84,709,https://youtu.be/zCInpdM4LPc
ctitv,20190215,O1Mdn7-Cozg,旅展也韓流！　推「高雄發財之旅」業績漲3成,97,55425,https://youtu.be/O1Mdn7-Cozg
ctitv,20190215,b8Q7CNEmTFA,綠色米其林認證　山形秘境求姻緣,77,302,https://youtu.be/b8Q7CNEmTFA
ctitv,20190215,Z6lRukHl-DQ,罷工160.5小時落幕　華航：16號全面復飛,87,515,https://youtu.be/Z6lRukHl-DQ
ctitv,20190215,DI4Jy1P423I,嫦娥四號月球背面登陸區　正式命名「天河基地」,81,578,https://youtu.be/DI4Jy1P423I
ctitv,20190215,X3Akw0JweAY,「金秘書」1個月內2度訪台　穿白洋裝仙氣十足,82,754,https://youtu.be/X3Akw0JweAY
ctitv,20190215,APGoOJ-0igc,愛河燈會蓮花燈挨批　花藝大師籲欣賞包容,100,4715,https://youtu.be/APGoOJ-0igc
ctitv,20190215,kmYMCQl17no,南投「V字形雲瀑」如仙境　意外拍出奇幻照,84,249,https://youtu.be/kmYMCQl17no
ctitv,20190215,VTP0dZVsQTs,春晚魔術遭疑藏暗樁　劉謙：用全家性命擔保,94,712,https://youtu.be/VTP0dZVsQTs
ctitv,20190215,bKzTzK3cQ3M,平交道柵欄故障　警民「肉身擋車」解危機,69,584,https://youtu.be/bKzTzK3cQ3M
ctitv,20190215,4U-z0YSuvOY,扯！　為挽回愛妻　夫趴車8公里遭甩飛致死,80,743,https://youtu.be/4U-z0YSuvOY
ctitv,20190215,UX5ORcZ2Qz8,率正妹詐團重出江湖　撞球好手狂詐2千萬,83,587,https://youtu.be/UX5ORcZ2Qz8
ctitv,20190215,qKjjpIvvlMQ,台灣之光！蘿琳亞得獎比例全世界第一,318,842,https://youtu.be/qKjjpIvvlMQ
ctitv,20190215,G8Ki1FC0_uQ,任達華推高雄醫療觀光　韓國瑜力邀當榮譽市民,106,23923,https://youtu.be/G8Ki1FC0_uQ
ctitv,20190215,iWL9p_3b85Q,春風突曬情侶照　網友笑：長得好像周杰倫,82,702,https://youtu.be/iWL9p_3b85Q
ctitv,20190215,_wSmOsimmS8,「海之女神」亮相　新住民藝術主燈成新地標,81,924,https://youtu.be/_wSmOsimmS8
ctitv,20190215,-A55BuGRHpU,府院被酸「收割大軍」　罷工神隱！落幕PO文感謝,107,5041,https://youtu.be/-A55BuGRHpU
ctitv,20190215,deBJ7uJ-iXQ,上海台辦主任再訪台！　2/16合體柯文哲點燈,88,3053,https://youtu.be/deBJ7uJ-iXQ
ctitv,20190215,uyqx0RtaxrQ,李佳芬回娘家　陪父返議會參加議員聯誼會,98,75182,https://youtu.be/uyqx0RtaxrQ
ctitv,20190215,MDjnkoPY2E0,積灰車窗上做畫　哈士奇、孫悟空栩栩如生,92,2319,https://youtu.be/MDjnkoPY2E0
ctitv,20190215,jUdAn2bCq4I,周子瑜師妹團出道！　「ITZY」新歌1天1400萬點閱,90,3455,https://youtu.be/jUdAn2bCq4I
ctitv,20190215,TtKgvzbTjw0,9票之差落敗未成定局　115張爭議票待驗,84,5161,https://youtu.be/TtKgvzbTjw0
ctitv,20190215,U4mNWcqGogo,「心跳有沒有加快？」　警摸男胸口挨告性騷,74,738,https://youtu.be/U4mNWcqGogo
ctitv,20190215,ElgKRNoGNAQ,椰汁可豐胸？　廣告惹議　廠商急打安全牌滅火,84,464,https://youtu.be/ElgKRNoGNAQ
ctitv,20190215,glRD2s9AeJQ,「金銀河」夜市高人氣　國稅局：「夜市」為查稅重點,85,16559,https://youtu.be/glRD2s9AeJQ
ctitv,20190215,96lSTyDx498,網紅「珮珮兒」驚爆是男兒身　盜用閨密身分證,72,1338,https://youtu.be/96lSTyDx498
ctitv,20190215,dw_bK5QI1Uw,保母放十個月女嬰自行喝奶　躺睡未拍嗝猝死,97,965,https://youtu.be/dw_bK5QI1Uw
ctitv,20190215,BjBUTyZ-EMg,男留言想輕生　彰縣長王惠美LINE回：還不錯,94,1273,https://youtu.be/BjBUTyZ-EMg
ctitv,20190215,7CaIwH6_36M,金銀財寶夜市日日湧人潮　攤商疑太累暈倒,95,75385,https://youtu.be/7CaIwH6_36M
ctitv,20190215,AHwlalpC1zQ,「免費抱抱」胸貼辣妹西門町情人節「獻抱」,86,3294,https://youtu.be/AHwlalpC1zQ
ctitv,20190215,6V6GgsluPrM,怨鄰「檢舉大戰」　警開單遭控侵入民宅,106,1885,https://youtu.be/6V6GgsluPrM
ctitv,20190215,suyuNbgnUSQ,4年3人喪命！　桃園詭屋全空沒人敢住,85,2301,https://youtu.be/suyuNbgnUSQ
ctitv,20190215,yayoS9gxZRk,蔡誇農產外銷「創新高」　藍營揭數據背後真相...,92,13985,https://youtu.be/yayoS9gxZRk
ctitv,20190215,yIBZIEvZr1s,批蔡踩我兩腳沒關係！　韓：讓九二共識走下去,108,66414,https://youtu.be/yIBZIEvZr1s
ctitv,20190215,KjYhPn3z_QU,「醉」不該！酒駕上路自撞　車輪撞歪還硬開,87,452,https://youtu.be/KjYhPn3z_QU
ctitv,20190215,VZX6eyc53Lo,就是要韓國瑜的紅包　民眾花千元車錢趕場,78,31893,https://youtu.be/VZX6eyc53Lo
ctitv,20190215,JUo_G4Fmhs8,罷工160.5小時落幕　華航：16日可望正常復飛,95,930,https://youtu.be/JUo_G4Fmhs8
ctitv,20190215,VPh4w54i3uE,撞賓利道歉還挨揍！　肇事駕駛訴：說要找人辦我,75,247,https://youtu.be/VPh4w54i3uE
ctitv,20190215,uazcYCI-BEw,把握最後「春節大紅包」　4400萬等待幸運兒,75,1902,https://youtu.be/uazcYCI-BEw
ctitv,20190215,JrSXdEMu7Yg,音響工廠深夜竄火　外牆全面燃燒追人為,83,382,https://youtu.be/JrSXdEMu7Yg
ctitv,20190215,aFEpLuFskrU,玩透高雄燈會！　畫糖、猜燈謎　主播親自體驗,96,6038,https://youtu.be/aFEpLuFskrU
ctitv,20190215,QnHy-nApqWU,從「娘娘」演到乞丐、女首富　孫儷再創經典,101,1190,https://youtu.be/QnHy-nApqWU
ctitv,20190215,XfZT-EQVbpI,硬頂敞篷超跑　「道路版賽車」15秒開天篷,169,622,https://youtu.be/XfZT-EQVbpI
ctitv,20190215,rYv1hfbkza4,男厚顏無極限　沒消費竟偷拿糖、吸管還嗆小氣,82,774,https://youtu.be/rYv1hfbkza4
ctitv,20190215,_UMAJO0cGBo,疑闖入診間不滿遭勸說　男怒飆罵護理師,53,523,https://youtu.be/_UMAJO0cGBo
ctitv,20190215,cJPV1PdoPOc,巡演最終站小巨蛋　林俊傑情人節玩倒掛！,96,556,https://youtu.be/cJPV1PdoPOc
ctitv,20190215,yWdxWSxTfoQ,虧韓國瑜？農產外銷創新高　蔡英文：不靠口號,119,27973,https://youtu.be/yWdxWSxTfoQ
ctitv,20190215,BFhUa2-uWGE,后里泰安櫻花祭將登場　暖冬開花量僅一成,74,2092,https://youtu.be/BFhUa2-uWGE
ctitv,20190215,IC1NAPol5vk,【氣象】把握多雲到晴好天氣　週末東北風再增強,293,729,https://youtu.be/IC1NAPol5vk
ctitv,20190215,2bXJnRDyV0M,「160、5HR」史上首例機師罷工　協商共識終落幕,90,1356,https://youtu.be/2bXJnRDyV0M
ctitv,20190215,xtNPi45haY8,台北燈節試點亮！　柯P吐槽「豬寶」看起來怪怪的,82,560,https://youtu.be/xtNPi45haY8
ctitv,20190215,OwN3ChzQY9k,韓語中要害？府大動作回擊　憂失兩岸主導權？,112,8850,https://youtu.be/OwN3ChzQY9k
ctitv,20190215,z_JS-jN60xs,情人節放閃！　韓國瑜PO「吻照」慶祝,73,23078,https://youtu.be/z_JS-jN60xs
ctitv,20190214,7T2Evfnfuv8,柯P酸攤販經濟　東區「空店經濟」怎辦？,124,14398,https://youtu.be/7T2Evfnfuv8
ctitv,20190214,Wy6ZNl-DxmQ,【氣象】週休東北風再增強　中部以北轉濕冷,147,529,https://youtu.be/Wy6ZNl-DxmQ
ctitv,20190214,nFbcGN7XEBc,深綠票倉發紅包　韓國瑜三鳳宮被拱選總統,111,34145,https://youtu.be/nFbcGN7XEBc
ctitv,20190214,QgrFzLe3Ehc,水貨車價便宜3成　「車況、保固」恐存在風險,99,1158,https://youtu.be/QgrFzLe3Ehc
ctitv,20190214,37Xomg7FxZ4,情人節最夯禮物！　可吃可看　「玫瑰白菜」,139,2876,https://youtu.be/37Xomg7FxZ4
ctitv,20190214,wmf2ryUwKsc,「相約在零點37分」　陸版牛郎織女會逼哭億網友,157,1487,https://youtu.be/wmf2ryUwKsc
ctitv,20190214,Ekf4PH2kewU,供需失衡！年後蛋價又飆新高　漲至1斤36.5元,80,5462,https://youtu.be/Ekf4PH2kewU
ctitv,20190331,xfaIzZWvfaA,四一新制上路！　癮君子、汽車駕駛小心挨罰,80,6223,https://youtu.be/xfaIzZWvfaA
ctitv,20190331,ZAAf7tm0AGI,挺韓愛情鏈政見！網友自掏腰包製藍圖,83,19695,https://youtu.be/ZAAf7tm0AGI
ctitv,20190331,wNHg8mwCz8s,「救台灣戰2020」　劉家昌、熊海靈挺韓國瑜選總統,95,81252,https://youtu.be/wNHg8mwCz8s
ctitv,20190331,fMZIM1sTh-Q,荷包又要縮水！　4月汽油、瓦斯雙漲　小吃店、餐廳慘,105,8883,https://youtu.be/fMZIM1sTh-Q
ctitv,20190331,VlxY_hvLtLA,奧客玩蝦遭制止　網頁評論1星反嗆「態度不佳」,82,4573,https://youtu.be/VlxY_hvLtLA
ctitv,20190331,eULoU-DZOv0,檢舉同學考試作弊　老師竟罰「公開道歉」,107,1335,https://youtu.be/eULoU-DZOv0
ctitv,20190331,z4hjtv3impk,總統南下遭批「鴨霸」停車　警澄清誤會一場,102,39223,https://youtu.be/z4hjtv3impk
ctitv,20190331,sCf_r5Md2Cs,比武招親冠軍出爐！　與許淑華共進下午茶,102,23744,https://youtu.be/sCf_r5Md2Cs
ctitv,20190331,RdZyA5c3kiQ,盼韓國瑜選總統　火鍋店老闆：韓粉免費吃一天,97,92713,https://youtu.be/RdZyA5c3kiQ
ctitv,20190331,_jp5p4jWCN4,非韓不投！　韓國瑜深夜PO文　韓粉得憂鬱症,100,114627,https://youtu.be/_jp5p4jWCN4
ctitv,20190331,dvFQgbOc-yA,樂見韓不選2020？　王金平留言「大力支持」被嗆爆,96,28222,https://youtu.be/dvFQgbOc-yA
ctitv,20190331,2lNBHy8jS94,綠逢韓必卡！　各界籲「先救台灣才能救高雄」,108,8863,https://youtu.be/2lNBHy8jS94
ctitv,20190331,sVUoOo1KeYU,愛吃夜市、火鍋　香港韓粉將寫「高雄美食書」,97,22612,https://youtu.be/sVUoOo1KeYU
ctitv,20190331,2lB_HAtl0vU,「這是無聊八卦」　爾開希酒駕0.4遭移送,104,5395,https://youtu.be/2lB_HAtl0vU
ctitv,20190331,7u0ToiKl3xY,從就職到直播拜年　韓國瑜「韓式英文」行銷高雄,108,28494,https://youtu.be/7u0ToiKl3xY
ctitv,20190331,lkvxrNFKyQU,總統高度？　韓國瑜哈佛演講　新增「兩岸議題」,100,29155,https://youtu.be/lkvxrNFKyQU
ctitv,20190331,bjDQCesSPWU,救台灣才能救高雄　暴動蓋樓求韓選2020,130,64032,https://youtu.be/bjDQCesSPWU
ctitv,20190331,ozmILGpZ9Qk,灌1.5瓶威士忌發狂　醉漢砸車嚇壞遊客,97,563,https://youtu.be/ozmILGpZ9Qk
ctitv,20190331,O5MBPj6wZb0,小貨車對撞重機！　騎士「撞破擋風玻璃」摔車內,78,4651,https://youtu.be/O5MBPj6wZb0
ctitv,20190331,gIwP9J7JXnE,清水透天厝惡火！　父母雙亡　3子女傷重未脫險,81,342,https://youtu.be/gIwP9J7JXnE
ctitv,20190331,AZy99KMDkV4,砰！　酒駕撞翁疑心虛落跑　民眾騎車追凶,72,378,https://youtu.be/AZy99KMDkV4
ctitv,20190331,EzwOalyhX3A,跟著媽祖跑！　顏清標拉筋摔倒四腳朝天,76,21482,https://youtu.be/EzwOalyhX3A
ctitv,20190331,GvdiGqI0jgo,韓國瑜上任3個月　農漁產外銷訂單共簽84.7億,93,43742,https://youtu.be/GvdiGqI0jgo
